model,name,confidence,error_x1,error_x2
first,grass,0.865639,1.5,2.0
first,grass,0.860277,1.0,-4.0
first,sapling,0.857851,2.5,2.0
first,grass,0.848687,0.5,3.0
first,grass,0.839232,2.5,2.0
first,wilson,0.836075,-2.5,4.0
first,tree_evergreen_2,0.821738,3.0,-2.0
first,tree_evergreen_3,0.814966,-5.5,3.0
first,grass,0.879009,2.0,1.0
first,grass,0.86245,1.0,3.0
first,tree_evergreen_3,0.855758,-4.5,-3.0
first,wilson,0.829152,3.0,5.0
first,grass,0.796577,-0.5,1.0
first,grass,0.775399,2.5,14.0
first,tree_evergreen_2,0.70564,-5.5,1.0
first,grass,0.868065,1.5,2.0
first,wilson,0.859753,1.0,4.0
first,grass,0.857713,-0.5,3.0
first,grass,0.829968,0.5,2.0
first,grass,0.827526,1.0,1.0
first,grass,0.797649,2.0,0.0
first,grass_picked,0.795439,-1.5,4.0
first,sapling_picked,0.78877,-0.5,3.0
first,tree_evergreen_2,0.695791,4.0,-1.0
first,grass,0.491655,3.0,5.0
first,grass,0.39737,5.0,1.0
first,grass,0.840232,1.5,2.0
first,wilson,0.826353,1.5,4.0
first,grass,0.823665,1.5,3.0
first,grass,0.815848,1.5,1.0
first,grass,0.80912,2.0,6.0
first,grass,0.807175,1.5,3.0
first,grass_picked,0.79495,-0.5,0.0
first,grass_picked,0.777986,-0.5,0.0
first,grass,0.153722,7.5,68.0
first,grass,0.864003,-0.5,-8.0
first,grass,0.83998,1.5,1.0
first,grass,0.829425,-0.5,3.0
first,grass,0.826893,2.5,-1.0
first,grass,0.808766,1.5,1.0
first,wilson,0.808551,-0.5,4.0
first,grass_picked,0.799321,-1.5,3.0
first,grass_picked,0.795253,1.0,2.0
first,grass,0.867837,0.5,2.0
first,grass,0.860334,0.5,3.0
first,wilson,0.860017,1.5,2.0
first,grass,0.858361,0.5,2.0
first,grass,0.849562,1.5,0.0
first,grass,0.844774,2.5,2.0
first,grass,0.855173,0.0,2.0
first,grass,0.852583,0.5,3.0
first,grass,0.850204,0.5,3.0
first,wilson,0.831783,0.5,5.0
first,grass,0.825794,1.5,4.0
first,grass,0.873999,-0.5,2.0
first,grass,0.861627,1.5,-2.0
first,grass,0.852541,3.0,4.0
first,wilson,0.811519,2.5,4.0
first,sapling,0.866221,0.5,5.0
first,grass,0.853183,1.0,1.0
first,grass,0.851017,-1.5,0.0
first,grass,0.84065,2.5,3.0
first,wilson,0.805786,1.5,-1.0
first,spider,0.750964,3.0,6.0
first,grass,0.863306,1.5,2.0
first,grass,0.854684,0.5,3.0
first,grass,0.85159,1.5,0.0
first,wilson,0.848774,-0.5,6.0
first,grass,0.845942,1.5,2.0
first,grass,0.854472,1.0,2.0
first,grass,0.84851,0.5,5.0
first,grass,0.843742,2.0,1.0
first,wilson,0.83054,1.5,-2.0
first,grass,0.873684,0.5,1.0
first,grass,0.869613,3.0,3.0
first,grass,0.866073,1.0,2.0
first,grass,0.86528,2.5,2.0
first,grass,0.860095,1.5,3.0
first,wilson,0.858706,-1.0,5.0
first,grass,0.857832,1.5,2.0
first,grass,0.864431,1.5,3.0
first,grass,0.861675,1.5,3.0
first,grass,0.861401,1.0,0.0
first,grass,0.856003,0.5,0.0
first,grass,0.855429,1.0,0.0
first,grass,0.853932,1.0,0.0
first,grass,0.852877,1.5,0.0
first,wilson,0.846131,-3.5,6.0
first,grass,0.865739,2.0,1.0
first,grass,0.863548,2.0,1.0
first,grass,0.862545,3.0,2.0
first,grass,0.859429,2.0,2.0
first,grass,0.857259,1.0,1.0
first,grass,0.85505,2.0,1.0
first,grass,0.854785,0.5,1.0
first,grass,0.835379,1.5,2.0
first,wilson,0.793837,2.0,3.0
first,grass,0.854876,1.0,2.0
first,grass,0.85168,0.5,2.0
first,grass,0.845365,-1.0,3.0
first,grass,0.837041,6.0,3.0
first,wilson,0.827824,0.5,-1.0
first,grass,0.103727,57.0,60.0
first,wilson,0.85259,1.0,-3.0
first,wilson,0.820112,0.5,-1.0
first,tree_evergreen_3,0.871047,0.5,5.0
first,sapling,0.866954,1.5,1.0
first,sapling,0.860385,0.0,-2.0
first,tree_evergreen_1,0.836766,-1.5,0.0
first,tree_evergreen_2,0.826014,-1.0,-1.0
first,carrot_planted,0.796108,1.0,2.0
first,sapling,0.898743,2.5,1.0
first,tree_evergreen_3,0.877417,-1.5,1.0
first,sapling,0.851926,1.5,2.0
first,sapling,0.847864,0.0,-1.0
first,tree_evergreen_2,0.838769,3.0,2.0
first,tree_evergreen_2,0.83835,4.5,4.0
first,tree_evergreen_1,0.836572,0.0,1.0
first,tree_evergreen_1,0.833665,0.5,4.0
first,flint,0.80994,0.0,1.0
first,carrot_planted,0.774745,1.0,-1.0
first,sapling,0.876985,3.0,1.0
first,tree_evergreen_3,0.866024,-0.5,3.0
first,tree_evergreen_1,0.850767,1.5,-2.0
first,tree_evergreen_2,0.842322,5.5,-8.0
first,sapling,0.840385,1.0,6.0
first,tree_evergreen_1,0.836414,-4.0,-3.0
first,wilson,0.824377,1.5,4.0
first,flint,0.824139,0.0,1.0
first,tree_evergreen_2,0.819775,4.5,-2.0
first,sapling_picked,0.787654,0.0,2.0
first,carrot_planted,0.782431,3.0,4.0
first,flint,0.739655,0.0,7.0
first,tree_evergreen_3,0.851992,-2.0,-6.0
first,tree_evergreen_2,0.832256,0.0,-8.0
first,sapling,0.816752,3.0,1.0
first,tree_evergreen_2,0.815899,2.0,1.0
first,flint,0.807317,1.5,1.0
first,tree_evergreen_1,0.80536,2.5,-2.0
first,sapling_picked,0.786355,-0.5,-1.0
first,sapling,0.784119,1.0,2.0
first,wilson,0.778811,0.5,2.0
first,tree_evergreen_2,0.83547,-2.0,-6.0
first,grass,0.833015,-0.5,2.0
first,wilson,0.790847,1.5,12.0
first,sapling_picked,0.782207,0.5,4.0
first,sapling_picked,0.781798,3.0,2.0
first,sapling,0.772037,2.5,-3.0
first,flint,0.731392,-2.5,2.0
first,tree_evergreen_2,0.858972,-2.5,1.0
first,wilson,0.79831,-3.0,7.0
first,sapling_picked,0.796251,0.0,4.0
first,sapling_picked,0.795401,1.5,2.0
first,grass,0.776475,2.0,2.0
first,wilson,0.835635,1.0,-1.0
first,sapling_picked,0.421944,1.0,1.0
first,wilson,0.808914,-0.5,3.0
first,wilson,0.831236,-1.5,2.0
first,wilson,0.822608,-2.5,-6.0
first,wilson,0.823865,0.0,1.0
first,tree_evergreen_1,0.842652,2.0,-7.0
first,tree_evergreen_3,0.83264,1.5,1.0
first,rock1,0.814798,-1.5,-5.0
first,tree_evergreen_2,0.809847,4.0,0.0
first,wilson,0.791684,0.0,-1.0
first,grass,0.868518,1.5,0.0
first,tree_evergreen_1,0.833417,-3.5,-4.0
first,rock1,0.830281,-1.0,3.0
first,wilson,0.822543,0.5,4.0
first,tree_evergreen_3,0.820279,-2.0,-1.0
first,tree_evergreen_2,0.797574,-1.0,2.0
first,wilson,0.833588,0.5,4.0
first,tree_evergreen_1,0.827455,-1.5,-3.0
first,grass,0.806154,0.5,1.0
first,wilson,0.819929,3.0,2.0
first,sapling,0.885945,1.0,3.0
first,sapling,0.879908,-0.5,1.0
first,sapling,0.867375,1.5,1.0
first,wilson,0.826952,-0.5,4.0
first,sapling,0.875346,0.5,-1.0
first,wilson,0.820441,4.0,5.0
first,grass,0.86268,2.0,2.0
first,wilson,0.825178,2.5,2.0
first,grass,0.874375,2.0,-1.0
first,grass,0.87193,0.0,1.0
first,grass,0.86973,1.5,2.0
first,sapling,0.861489,1.0,4.0
first,wilson,0.83377,-1.0,1.0
first,grass,0.862438,3.0,0.0
first,wilson,0.851111,0.5,4.0
first,grass,0.871492,1.5,1.0
first,wilson,0.829598,-0.5,3.0
first,grass,0.873338,0.5,-3.0
first,grass,0.861954,1.5,2.0
first,wilson,0.808615,-0.5,2.0
first,grass,0.882838,1.5,1.0
first,wilson,0.806641,2.5,0.0
first,grass,0.879658,0.0,0.0
first,wilson,0.817816,3.5,0.0
first,grass,0.86948,1.5,0.0
first,grass,0.845106,2.5,0.0
first,wilson,0.822673,0.5,3.0
first,grass,0.802516,1.5,4.0
first,grass,0.873908,3.0,0.0
first,grass,0.854954,2.0,2.0
first,grass,0.853195,0.5,3.0
first,grass,0.849375,3.0,0.0
first,wilson,0.810395,1.5,-5.0
first,grass,0.881865,1.5,2.0
first,grass,0.881596,1.5,2.0
first,grass,0.87898,3.0,1.0
first,grass,0.868257,1.5,0.0
first,wilson,0.799111,3.5,3.0
first,grass,0.866787,0.0,-1.0
first,grass,0.850242,1.5,3.0
first,grass,0.817562,3.5,3.0
first,wilson,0.816477,-1.5,-1.0
first,grass,0.877,2.0,2.0
first,grass,0.871958,0.5,3.0
first,grass,0.867454,0.5,1.0
first,wilson,0.823529,-1.0,1.0
first,wilson,0.815983,-2.5,-3.0
first,grass,0.876558,1.5,2.0
first,grass,0.843552,1.5,3.0
first,wilson,0.797875,1.0,-4.0
first,grass,0.872991,0.5,2.0
first,grass,0.868986,1.5,3.0
first,grass,0.868093,3.0,1.0
first,grass,0.856076,1.0,3.0
first,rock2,0.8151,0.0,0.0
first,wilson,0.797341,-9.0,8.0
first,grass,0.870133,1.0,1.0
first,grass,0.864459,0.0,2.0
first,rock2,0.836628,-2.0,2.0
first,wilson,0.833564,1.0,7.0
first,grass,0.807479,2.0,5.0
first,tallbird,0.459654,-0.5,-25.0
first,grass,0.875296,-0.5,1.0
first,grass,0.870662,-0.5,0.0
first,grass,0.870514,0.5,2.0
first,rock2,0.864235,-0.5,-5.0
first,wilson,0.810523,0.0,-4.0
first,tallbird,0.596082,0.5,0.0
first,grass,0.884502,0.5,1.0
first,grass,0.873791,1.0,4.0
first,wilson,0.834076,-1.5,-3.0
first,sapling,0.878552,1.0,4.0
first,grass,0.872073,1.5,2.0
first,grass,0.843582,1.5,2.0
first,grass,0.838616,0.5,1.0
first,grass,0.829207,1.5,3.0
first,tree_evergreen_1,0.828861,3.5,4.0
first,grass,0.827437,1.5,3.0
first,tree_evergreen_1,0.820928,-3.0,5.0
first,tree_evergreen_1,0.816865,-1.5,0.0
first,wilson,0.807005,6.5,7.0
first,grass,0.784753,-1.0,6.0
first,tree_evergreen_3,0.18418,-2.0,2.0
first,grass,0.879217,2.0,2.0
first,grass,0.850172,0.5,1.0
first,sapling,0.839727,4.5,4.0
first,grass,0.80536,-0.5,1.0
first,wilson,0.796273,2.5,0.0
first,grass,0.727899,3.0,0.0
first,hound,0.708822,-1.0,-1.0
first,spider,0.564395,0.5,1.0
first,hound,0.19703,-40.0,-3.0
first,grass,0.880605,0.5,1.0
first,grass,0.859586,-0.5,0.0
first,grass,0.8566,0.5,2.0
first,wilson,0.811713,5.5,2.0
first,grass,0.867548,2.0,2.0
first,grass,0.861607,1.5,2.0
first,grass,0.83794,1.5,1.0
first,wilson,0.828231,0.0,-4.0
first,grass,0.880555,2.0,2.0
first,grass,0.85809,2.5,1.0
first,wilson,0.817049,1.5,6.0
first,grass,0.798536,-1.5,4.0
first,grass,0.879776,1.5,1.0
first,wilson,0.824527,4.5,5.0
first,grass,0.880105,2.0,3.0
first,wilson,0.810274,0.0,4.0
first,grass,0.882566,1.5,1.0
first,wilson,0.82001,3.5,3.0
first,grass,0.881406,0.5,4.0
first,grass,0.850669,2.0,1.0
first,sapling,0.840845,5.0,4.0
first,grass,0.829247,0.0,1.0
first,wilson,0.809596,0.5,0.0
first,hound,0.789176,3.5,15.0
first,hound,0.765272,8.0,2.0
first,spider,0.696423,3.5,5.0
first,grass,0.635806,4.0,6.0
first,grass,0.88375,1.5,1.0
first,grass,0.86699,1.0,0.0
first,grass,0.855603,1.0,2.0
first,grass,0.83455,1.5,0.0
first,grass,0.818491,1.0,1.0
first,wilson,0.813912,3.0,2.0
first,grass,0.881142,0.5,2.0
first,grass,0.857965,2.0,1.0
first,grass,0.846926,1.5,1.0
first,grass,0.828476,0.0,3.0
first,wilson,0.819544,0.0,3.0
first,grass,0.874621,0.5,3.0
first,grass,0.874588,2.0,3.0
first,grass,0.86958,1.5,2.0
first,grass,0.849892,1.5,4.0
first,grass,0.844913,0.5,4.0
first,wilson,0.826288,-3.0,5.0
first,grass,0.882274,2.0,0.0
first,grass,0.874508,1.5,1.0
first,grass,0.871202,3.0,0.0
first,wilson,0.82712,3.0,6.0
first,wilson,0.820978,-0.5,6.0
first,grass,0.885278,3.0,3.0
first,grass,0.844979,0.5,1.0
first,sapling,0.834402,1.5,1.0
first,grass,0.825456,0.5,1.0
first,hound,0.80658,2.5,-5.0
first,hound,0.739857,0.0,-4.0
first,spider,0.68477,3.0,1.0
first,grass,0.634458,2.5,6.0
first,wilson,0.63166,-4.0,1.0
first,hound,0.111698,-8.0,-5.0
first,grass,0.888494,1.5,2.0
first,grass,0.881588,1.5,2.0
first,wilson,0.813518,0.0,3.0
first,grass,0.725591,1.5,3.0
first,grass,0.876391,0.5,1.0
first,grass,0.870817,1.0,2.0
first,wilson,0.809475,-1.0,3.0
first,grass,0.869461,2.0,2.0
first,rock2,0.845752,-3.5,6.0
first,wilson,0.807002,0.0,0.0
first,flint,0.790988,0.5,3.0
first,grass,0.885137,-0.5,2.0
first,grass,0.860737,1.0,-1.0
first,grass,0.850394,2.0,1.0
first,wilson,0.824162,0.5,-2.0
first,flint,0.785498,-2.5,7.0
first,grass,0.866104,0.5,2.0
first,wilson,0.825888,3.0,3.0
first,tree_evergreen_2,0.328322,5.5,4.0
first,grass,0.875926,2.0,1.0
first,grass,0.859498,0.5,2.0
first,wilson,0.80817,0.0,3.0
first,grass,0.877308,0.5,4.0
first,grass,0.851349,2.0,3.0
first,sapling,0.84197,-0.5,2.0
first,wilson,0.829921,-0.5,6.0
first,grass,0.825345,-0.5,5.0
first,grass,0.821863,3.5,8.0
first,hound,0.755651,-0.5,6.0
first,spider,0.703934,-1.0,3.0
first,hound,0.59626,3.0,5.0
first,hound,0.224408,21.0,9.0
first,hound,0.108862,-15.5,-1.0
first,grass,0.814862,0.0,3.0
first,wilson,0.785507,-3.0,4.0
first,sapling_picked,0.752922,2.0,6.0
first,tree_evergreen_2,0.300581,-3.0,-3.0
first,wilson,0.820246,0.5,0.0
first,sapling_picked,0.709207,-1.5,4.0
first,tree_evergreen_2,0.222914,0.5,10.0
first,sapling,0.85556,1.0,2.0
first,wilson,0.818244,0.5,4.0
first,wilson,0.816733,-0.5,4.0
first,sapling_picked,0.279184,-0.5,-1.0
first,berry_bush_harvested,0.89462,3.0,6.0
first,sapling,0.878817,0.5,4.0
first,sapling,0.873319,1.0,1.0
first,grass,0.871641,1.0,0.0
first,grass,0.865973,0.5,1.0
first,grass,0.855485,0.5,2.0
first,wilson,0.815606,-1.0,-1.0
first,tree_evergreen_3,0.763505,3.0,-1.0
first,sapling_picked,0.735463,2.0,6.0
first,tree_evergreen_2,0.678762,0.0,3.0
first,berry_bush_harvested,0.886197,2.0,3.0
first,sapling,0.878749,1.5,0.0
first,grass,0.866006,1.0,5.0
first,grass,0.852813,1.5,1.0
first,sapling,0.827272,1.5,2.0
first,sapling,0.781103,4.0,7.0
first,tree_evergreen_1,0.747041,2.5,10.0
first,tree_evergreen_2,0.517248,-0.5,1.0
first,sapling,0.885564,1.0,4.0
first,grass,0.861748,0.5,2.0
first,sapling,0.852941,2.0,5.0
first,tree_evergreen_3,0.833912,0.5,6.0
first,wilson,0.808415,1.5,-2.0
first,grass,0.794671,1.0,5.0
first,sapling_picked,0.786231,1.0,3.0
first,grass_picked,0.728508,0.5,-1.0
first,sapling_picked,0.711382,1.5,3.0
first,tree_evergreen_2,0.664703,4.0,0.0
first,tree_evergreen_2,0.609398,7.0,14.0
first,grass,0.855641,1.0,-1.0
first,sapling,0.850376,1.0,2.0
first,tree_evergreen_3,0.8348,5.5,8.0
first,sapling_picked,0.785908,2.5,2.0
first,sapling_picked,0.782357,0.5,1.0
first,tree_evergreen_2,0.748993,3.5,6.0
first,grass_picked,0.726067,-1.5,2.0
first,tree_evergreen_2,0.717263,0.0,-2.0
first,grass,0.884267,1.5,-1.0
first,sapling,0.872832,0.0,1.0
first,tree_evergreen_3,0.859281,3.0,-2.0
first,grass,0.835786,-1.5,2.0
first,grass,0.821535,0.0,2.0
first,wilson,0.797754,1.0,4.0
first,grass,0.793869,-1.5,7.0
first,grass,0.693849,-2.0,-2.0
first,grass,0.401293,-33.5,0.0
first,sapling,0.871292,2.0,2.0
first,tree_evergreen_3,0.870618,4.0,-1.0
first,grass,0.86041,-0.5,7.0
first,tree_evergreen_1,0.849102,1.5,2.0
first,grass,0.841773,2.0,1.0
first,grass,0.831346,0.0,8.0
first,tree_evergreen_3,0.828575,0.5,-3.0
first,wilson,0.800202,1.5,4.0
first,grass,0.746153,3.5,2.0
first,berry_bush,0.280255,-0.5,-1.0
first,sapling,0.883991,-0.5,1.0
first,grass,0.862926,1.5,5.0
first,grass,0.849657,0.5,-2.0
first,tree_evergreen_3,0.849421,1.0,8.0
first,tree_evergreen_3,0.847322,1.5,-2.0
first,tree_evergreen_1,0.835153,0.5,-1.0
first,wilson,0.761463,3.0,4.0
first,grass,0.325533,-71.5,-62.0
first,sapling,0.894593,1.5,2.0
first,grass,0.867736,1.5,0.0
first,grass,0.849539,2.5,-1.0
first,grass,0.842866,1.5,2.0
first,tree_evergreen_3,0.821044,4.0,6.0
first,tree_evergreen_1,0.819535,1.0,1.0
first,wilson,0.750354,-2.5,2.0
first,sapling,0.887431,1.5,0.0
first,berry_bush_harvested,0.876236,1.0,3.0
first,grass,0.861775,-0.5,2.0
first,grass,0.851544,0.5,7.0
first,tree_evergreen_3,0.831523,4.0,8.0
first,tree_evergreen_1,0.825902,-0.5,3.0
first,wilson,0.803945,0.5,1.0
first,berry_bush_harvested,0.876179,2.0,2.0
first,grass,0.855625,1.0,4.0
first,grass,0.853406,-0.5,5.0
first,tree_evergreen_3,0.848912,1.5,-1.0
first,tree_evergreen_1,0.841527,2.5,-3.0
first,wilson,0.825058,1.0,1.0
first,tree_evergreen_3,0.802045,0.0,-3.0
first,sapling_picked,0.789577,0.0,2.0
first,grass,0.350598,-64.5,-57.0
first,grass,0.863247,0.5,2.0
first,tree_evergreen_3,0.86314,6.5,2.0
first,grass,0.855434,0.0,4.0
first,tree_evergreen_3,0.818433,0.0,2.0
first,tree_evergreen_1,0.817648,-2.0,3.0
first,wilson,0.804999,-4.5,3.0
first,sapling_picked,0.798017,1.0,3.0
first,grass_picked,0.766845,1.0,0.0
first,grass,0.669583,-1.0,-2.0
first,grass,0.840736,0.0,5.0
first,wilson,0.80994,-2.5,2.0
first,grass,0.872453,1.5,4.0
first,grass,0.869583,2.5,0.0
first,hound,0.865558,-0.5,-1.0
first,grass,0.862125,2.0,4.0
first,grass,0.848761,0.5,2.0
first,sapling,0.831968,2.5,3.0
first,wilson,0.81788,0.5,1.0
first,hound,0.768247,3.0,3.0
first,grass,0.879591,1.5,1.0
first,grass,0.876767,1.5,1.0
first,grass,0.876078,1.5,1.0
first,grass,0.867338,1.5,3.0
first,wilson,0.812683,1.0,3.0
first,clock_knight,0.624061,-3.0,-3.0
first,grass,0.862938,6.5,3.0
first,wilson,0.807522,-1.0,2.0
first,clock_bishop,0.741281,2.5,10.0
first,wilson,0.81708,7.0,7.0
first,flint,0.760867,-0.5,5.0
first,sapling,0.865609,0.0,-2.0
first,sapling,0.856565,2.5,1.0
first,wilson,0.804771,1.0,5.0
first,tree_evergreen_2,0.161732,9.0,5.0
first,wilson,0.800931,-0.5,8.0
first,wilson,0.814457,2.0,3.0
first,flint,0.80087,-1.5,-2.0
first,rock2,0.802234,13.5,-3.0
first,wilson,0.797905,-2.0,-6.0
first,flint,0.775958,-1.0,2.0
first,flint,0.78817,-2.0,4.0
first,flint,0.61453,-4.5,-2.0
first,flint,0.775548,2.5,3.0
first,flint,0.50557,-8.5,-9.0
first,wilson,0.559724,10.0,4.0
first,flint,0.282557,-3.0,8.0
first,wilson,0.129136,7.0,39.0
first,wilson,0.768416,-2.0,-2.0
first,wilson,0.779454,3.5,-1.0
first,grass,0.844635,4.5,3.0
first,hound,0.837706,0.0,2.0
first,wilson,0.825947,3.5,-3.0
first,hound,0.801266,1.5,4.0
first,wilson,0.792486,2.0,9.0
first,wilson,0.824432,1.5,4.0
first,wilson,0.807378,1.0,2.0
first,wilson,0.805159,1.0,-2.0
first,wilson,0.769918,-2.0,1.0
first,grass,0.865864,0.5,0.0
first,grass,0.8445,-0.5,0.0
first,grass,0.844071,1.5,6.0
first,wilson,0.814375,5.0,8.0
first,hound,0.789324,-1.0,3.0
first,hound,0.775844,-0.5,4.0
first,wilson,0.824726,0.5,1.0
first,wilson,0.827853,-2.0,-2.0
first,wilson,0.757445,1.0,1.0
first,wilson,0.786878,0.5,10.0
first,wilson,0.776532,-8.0,14.0
first,wilson,0.793924,0.0,-6.0
first,wilson,0.819968,5.5,4.0
first,wilson,0.792352,2.0,11.0
first,wilson,0.830467,1.5,-1.0
first,wilson,0.801072,0.5,7.0
first,wilson,0.834798,0.0,1.0
first,flint,0.81435,1.5,1.0
first,rock2,0.80073,4.5,-2.0
first,wilson,0.79973,0.5,-4.0
first,rock1,0.780195,6.0,0.0
first,wilson,0.794509,3.5,-2.0
first,wilson,0.755051,4.5,-1.0
first,rock2,0.752339,-1.5,5.0
first,rock2,0.793163,4.0,3.0
first,wilson,0.799693,3.0,-3.0
first,wilson,0.800642,-1.5,3.0
first,wilson,0.810839,2.0,3.0
first,wilson,0.815785,0.0,3.0
first,rock2,0.854817,0.0,6.0
first,wilson,0.783564,-0.5,0.0
first,flint,0.686129,1.0,-2.0
first,sapling,0.885407,3.0,0.0
first,grass,0.872619,0.5,2.0
first,sapling,0.863801,2.0,-2.0
first,grass,0.854923,1.5,0.0
first,grass,0.854727,0.0,1.0
first,grass,0.838802,1.5,1.0
first,grass,0.825823,-0.5,5.0
first,wilson,0.821892,-3.0,7.0
first,hound,0.771552,-0.5,6.0
first,spider,0.644221,-0.5,1.0
first,spider,0.584332,2.0,9.0
first,spider,0.322478,-10.0,6.0
first,spider,0.298667,12.5,10.0
first,hound,0.122366,18.5,10.0
first,flint,0.821929,0.5,1.0
first,wilson,0.792851,-3.5,-2.0
first,wilson,0.830135,2.5,2.0
first,flint,0.728593,3.0,0.0
first,rock2,0.851206,3.0,-1.0
first,wilson,0.8268,2.5,2.0
first,flint,0.701941,-1.5,4.0
first,rock1,0.820523,1.5,-1.0
first,wilson,0.718358,9.0,5.0
first,rock2,0.221639,-5.0,-2.0
first,rock1,0.826576,-2.5,-4.0
first,wilson,0.720152,-1.0,1.0
first,rock2,0.445069,-5.5,6.0
first,rock1,0.820602,-1.5,2.0
first,wilson,0.815902,1.5,9.0
first,rock2,0.853074,2.5,4.0
first,wilson,0.843324,-0.5,3.0
first,rock1,0.830943,4.0,6.0
first,gold_nugget,0.721892,2.0,0.0
first,rocks,0.227767,0.5,0.0
first,rock1,0.818621,2.0,6.0
first,wilson,0.813387,1.5,2.0
first,rocks,0.362022,1.5,-40.0
first,rocks,0.185248,2.5,2.0
first,rocks,0.124902,0.5,-32.0
first,rock2,0.84493,-2.5,6.0
first,wilson,0.840305,2.0,1.0
first,rock2,0.827812,1.0,1.0
first,rock1,0.825695,-1.5,2.0
first,rock1,0.823294,1.0,-7.0
first,rock2,0.819541,1.0,6.0
first,rock1,0.796662,-2.0,4.0
first,rock1,0.79387,-3.0,3.0
first,flint,0.782808,1.5,3.0
first,sapling,0.877845,1.5,4.0
first,sapling,0.876053,1.5,1.0
first,sapling,0.872113,-0.5,-3.0
first,sapling,0.871459,-0.5,4.0
first,grass,0.869886,1.5,2.0
first,grass,0.859527,1.5,6.0
first,grass,0.859265,0.5,3.0
first,grass,0.847231,-0.5,4.0
first,hound,0.815487,-1.5,4.0
first,hound,0.799688,1.5,6.0
first,wilson,0.790977,-4.0,1.0
first,spider,0.748827,-0.5,1.0
first,spider,0.484725,7.5,7.0
first,sapling,0.439553,4.5,2.0
first,wilson,0.854411,0.5,-1.0
first,rock1,0.816269,-4.0,3.0
first,rock1,0.796665,-1.0,4.0
first,flint,0.792761,1.0,1.0
first,flint,0.775436,0.5,0.0
first,rock2,0.841015,3.0,-1.0
first,rock2,0.823428,2.0,-2.0
first,rock1,0.810283,1.0,0.0
first,spider_nest1,0.806939,7.0,0.0
first,rock1,0.799027,-2.0,-1.0
first,wilson,0.792319,2.0,4.0
first,gold_nugget,0.172876,1.0,-2.0
first,rock2,0.843288,5.0,7.0
first,wilson,0.830831,1.0,5.0
first,rock2,0.819354,2.0,3.0
first,rock2,0.817521,0.0,-4.0
first,rock1,0.80767,3.5,6.0
first,rock1,0.768279,5.5,6.0
first,spider_nest1,0.696857,4.5,6.0
first,rocks,0.628263,-3.0,1.0
first,spider_nest1,0.934137,1.0,-3.0
first,rock2,0.83034,2.0,1.0
first,rock1,0.829234,1.5,1.0
first,rock1,0.820163,3.5,4.0
first,rock1,0.817501,1.5,4.0
first,wilson,0.80273,1.0,-1.0
first,rocks,0.733856,-0.5,0.0
first,rocks,0.732025,0.5,2.0
first,flint,0.698075,0.0,3.0
first,rocks,0.693644,1.5,2.0
first,gold_nugget,0.683911,1.0,4.0
first,spider_nest1,0.849587,0.0,6.0
first,wilson,0.838116,-1.0,2.0
first,spider_nest2,0.826516,5.0,1.0
first,rock1,0.819583,-1.5,0.0
first,spider_nest1,0.799836,4.0,-1.0
first,rocks,0.770818,-2.0,-1.0
first,rocks,0.758731,1.5,4.0
first,rocks,0.718985,2.5,4.0
first,rocks,0.626713,-3.0,7.0
first,gold_nugget,0.5685,-0.5,2.0
first,rock2,0.844878,0.0,1.0
first,wilson,0.83966,2.0,0.0
first,spider_nest1,0.830033,1.0,-2.0
first,rock1,0.805844,0.0,2.0
first,spider_nest2,0.77665,5.5,-8.0
first,rocks,0.731501,-2.0,0.0
first,rocks,0.712038,-1.5,1.0
first,spider_nest2,0.664966,-1.0,-3.0
first,rocks,0.664422,2.0,0.0
first,spider_nest1,0.510342,2.0,1.0
first,gold_nugget,0.115237,-3.0,6.0
first,berry_bush,0.847105,1.5,3.0
first,grass,0.836765,1.5,0.0
first,tree_evergreen_2,0.805128,0.5,2.0
first,wilson,0.804782,0.5,0.0
first,rocks,0.74467,-1.0,3.0
first,spider_nest2,0.567906,3.0,-4.0
first,wilson,0.843214,1.5,-3.0
first,tree_evergreen_1,0.825952,-0.5,-1.0
first,rock2,0.820882,-1.5,-1.0
first,gold_nugget,0.207263,2.0,2.0
first,sapling,0.868948,1.5,1.0
first,grass,0.868376,3.0,0.0
first,grass,0.86615,1.5,4.0
first,grass,0.853554,1.0,5.0
first,grass,0.843501,-1.5,14.0
first,grass,0.838011,2.0,2.0
first,grass,0.837568,0.5,2.0
first,grass,0.821241,1.0,3.0
first,wilson,0.807857,-0.5,3.0
first,hound,0.754012,-14.0,1.0
first,hound,0.7514,5.0,-15.0
first,spider,0.461804,-3.5,6.0
first,sapling,0.83771,-1.0,2.0
first,grass,0.831944,-0.5,2.0
first,grass,0.824464,-0.5,1.0
first,grass,0.822807,-3.0,10.0
first,wilson,0.811488,-2.5,5.0
first,hound,0.78578,-3.0,4.0
first,grass,0.773297,1.0,0.0
first,grass,0.755447,2.0,5.0
first,hound,0.705357,-8.5,-6.0
first,spider,0.678193,4.0,-3.0
first,spider,0.671761,0.5,-1.0
first,spider,0.351158,-10.0,5.0
first,spider,0.309399,11.5,-6.0
first,grass,0.791242,2.5,4.0
first,wilson,0.777536,4.0,11.0
first,grass,0.816271,0.0,0.0
first,grass,0.801708,3.5,8.0
first,wilson,0.800721,-2.5,2.0
first,spider,0.755799,-4.5,2.0
first,sapling,0.836797,-2.0,4.0
first,grass,0.798992,0.5,1.0
first,spider,0.753278,1.5,1.0
first,sapling,0.834147,-2.5,3.0
